,Date,Open,High,Low,Close,AdjClose,Volume,Daily Return,AMZN
543,2014/8/15,16.70000076,16.75,16.41600037,16.68149948,16.68149948,77934000,0.001260461,32.61392828
544,2014/8/18,16.77400017,16.88999939,16.68849945,16.72649956,16.72649956,49708000,0.002697604,22.42207569
545,2014/8/19,16.74349976,16.79050064,16.65049934,16.75650024,16.75650024,34276000,0.001793602,30.57555776
546,2014/8/20,16.73399925,16.8579998,16.70100021,16.78899956,16.78899956,36210000,0.001939505,28.53718725
547,2014/8/21,16.8239994,16.82900047,16.61149979,16.64550018,16.64550018,39422000,-0.008547226,34.6522988
548,2014/8/22,16.64949989,16.70400047,16.54000092,16.5795002,16.5795002,44224000,-0.003965035,24.46044621
549,2014/8/25,16.66049957,16.83849907,16.63549995,16.70100021,16.70100021,39154000,0.007328328,48.92089242
550,2014/8/26,16.85000038,17.21800041,16.72750092,17.09149933,17.09149933,73094000,0.02338178,44.84415139
551,2014/8/27,17.10449982,17.33349991,17.06699944,17.1590004,17.1590004,59232000,0.003949394,48.92089242
552,2014/8/28,17,17.08950043,16.94000053,17.00099945,17.00099945,45054000,-0.009208051,34.6522988
553,2014/8/29,17.08799934,17.0909996,16.88400078,16.95199966,16.95199966,38790000,-0.002882171,28.53718725
554,2014/9/2,16.99900055,17.125,16.8579998,17.11899948,17.11899948,46520000,0.009851334,22.42207569
555,2014/9/3,17.12700081,17.16349983,16.87750053,16.95000076,16.95000076,39874000,-0.009871997,28.53718725
556,2014/9/4,17.18449974,17.46899986,17.17900085,17.29750061,17.29750061,79312000,0.020501465,28.53718725
557,2014/9/5,17.31500053,17.34149933,17.125,17.31900024,17.31900024,42140000,0.001242933,20.38370518
558,2014/9/8,17.22699928,17.29050064,16.95199966,17.11700058,17.11700058,59106000,-0.011663471,26.49881673
559,2014/9/9,17.08049965,17.08799934,16.45899963,16.48749924,16.48749924,92936000,-0.036776381,32.61392828
560,2014/9/10,16.71500015,16.74900055,16.44099998,16.56649971,16.56649971,75948000,0.004791538,30.57555776
561,2014/9/11,16.49699974,16.65049934,16.31949997,16.52599907,16.52599907,54404000,-0.002444731,26.49881673
562,2014/9/12,16.47800064,16.64450073,16.43950081,16.55949974,16.55949974,68586000,0.00202715,24.46044621
563,2014/9/15,16.5454998,16.56649971,15.94999981,16.19449997,16.19449997,80008000,-0.022041715,22.42207569
564,2014/9/16,16.05349922,16.47400093,16.00499916,16.38800049,16.38800049,65198000,0.011948533,28.53718725
565,2014/9/17,16.38800049,16.39999962,16.07600021,16.20000076,16.20000076,82720000,-0.011471792,28.53718725
566,2014/9/18,16.27199936,16.35499954,16.18549919,16.25,16.25,51538000,0.003086373,28.53718725
567,2014/9/19,16.37999916,16.63800049,16.2784996,16.56599998,16.56599998,137724000,0.019446153,34.6522988
568,2014/9/22,16.42449951,16.47450066,16.0529995,16.22500038,16.22500038,62194000,-0.020584305,22.42207569
569,2014/9/23,16.12299919,16.37999916,16.0625,16.18149948,16.18149948,47052000,-0.002681103,18.34533466
570,2014/9/24,16.20849991,16.47200012,15.97799969,16.41049957,16.41049957,52844000,0.01415197,30.57555776
571,2014/9/25,16.39949989,16.42700005,16.06999969,16.0965004,16.0965004,58576000,-0.019134041,24.46044621
572,2014/9/26,16.03000069,16.17499924,15.88199997,16.16049957,16.16049957,72760000,0.003975968,18.34533466
573,2014/9/29,16.02499962,16.1875,15.94999981,16.0909996,16.0909996,38492000,-0.004300608,14.26859362
574,2014/9/30,16.06800079,16.17149925,15.92549992,16.12199974,16.12199974,52724000,0.001926551,18.34533466
575,2014/10/1,16.10199928,16.10849953,15.77750015,15.87300014,15.87300014,61782000,-0.015444709,24.46044621
576,2014/10/2,15.84599972,15.92650032,15.56550026,15.9204998,15.9204998,71078000,0.002992481,18.34533466
577,2014/10/3,16.01799965,16.25799942,15.97649956,16.13699913,16.13699913,60748000,0.013598777,24.46044621
578,2014/10/6,16.17499924,16.2064991,15.97999954,16.11000061,16.11000061,45806000,-0.001673082,16.30696414
579,2014/10/7,15.9715004,16.10000038,15.83349991,15.84899998,15.84899998,47308000,-0.016201156,20.38370518
580,2014/10/8,15.82900047,16.20549965,15.70699978,16.13500023,16.13500023,69056000,0.018045318,22.42207569
581,2014/10/9,16.07449913,16.1135006,15.72599983,15.76850033,15.76850033,71758000,-0.022714589,26.49881673
582,2014/10/10,15.70100021,15.88850021,15.56900024,15.56949997,15.56949997,73638000,-0.01262012,16.30696414
583,2014/10/13,15.49349976,15.65999985,15.17350006,15.32250023,15.32250023,87278000,-0.015864334,24.46044621
584,2014/10/14,15.39999962,15.61200047,15.28750038,15.41549969,15.41549969,67716000,0.00606947,26.49881673
585,2014/10/15,15.21749973,15.39500046,14.95499992,15.29850006,15.29850006,106878000,-0.007589739,30.57555776
586,2014/10/16,14.69149971,15.3409996,14.69149971,15.14299965,15.14299965,94626000,-0.010164422,34.6522988
587,2014/10/17,15.35750008,15.46000004,15.13599968,15.18200016,15.18200016,88102000,0.002575481,22.42207569
588,2014/10/20,15.14750004,15.32649994,15.10099983,15.31050014,15.31050014,64690000,0.008463969,26.49881673
589,2014/10/21,15.49499989,15.78199959,15.35350037,15.76650047,15.76650047,71186000,0.029783503,32.61392828
590,2014/10/22,15.77149963,15.94900036,15.63199997,15.64850044,15.64850044,62518000,-0.007484225,30.57555776
591,2014/10/23,15.67000008,15.84000015,15.56999969,15.6590004,15.6590004,180764000,0.000670988,122.3022311
592,2014/10/24,14.22000027,14.69050026,14.19999981,14.35299969,14.35299969,396022000,-0.083402559,203.8370518
593,2014/10/27,14.28499985,14.52099991,14.2510004,14.49849987,14.49849987,119012000,0.010137267,52.99763346
594,2014/10/28,14.48799992,14.89999962,14.48799992,14.77950001,14.77950001,111452000,0.019381325,48.92089242
595,2014/10/29,14.95549965,14.98050022,14.6534996,14.70600033,14.70600033,97638000,-0.004973083,42.80578087
596,2014/10/30,14.69900036,14.98700047,14.61800003,14.95349979,14.95349979,81104000,0.016829829,34.6522988
597,2014/10/31,15.25749969,15.28600025,15.07499981,15.27299976,15.27299976,91014000,0.021366234,32.61392828
598,2014/11/3,15.31200027,15.4005003,15.1619997,15.28600025,15.28600025,64850000,0.000851207,24.46044621
599,2014/11/4,15.19950008,15.21249962,15.0085001,15.14050007,15.14050007,68548000,-0.009518525,32.61392828
600,2014/11/5,15.1505003,15.19999981,14.70800018,14.82600021,14.82600021,93490000,-0.020772092,32.61392828
601,2014/11/6,14.83450031,14.85000038,14.61450005,14.83199978,14.83199978,75162000,0.000404665,26.49881673
602,2014/11/7,14.89099979,14.99950027,14.81449986,14.99300003,14.99300003,52948000,0.010854925,30.57555776
603,2014/11/10,15,15.28999996,15,15.25549984,15.25549984,56182000,0.017508158,28.53718725
604,2014/11/11,15.29699993,15.61900043,15.18249989,15.60050011,15.60050011,76072000,0.022614812,34.6522988
605,2014/11/12,15.53750038,15.62899971,15.43949986,15.57549953,15.57549953,43660000,-0.001602549,32.61392828
606,2014/11/13,15.60000038,15.89449978,15.57549953,15.82400036,15.82400036,73728000,0.015954597,36.69066932
607,2014/11/14,15.85599995,16.6439991,15.81999969,16.39100075,16.39100075,177556000,0.035831672,50.95926294
608,2014/11/17,16.3220005,16.39999962,15.90149975,16.15250015,16.15250015,95698000,-0.014550704,34.6522988
609,2014/11/18,16.19949913,16.47800064,16.16250038,16.24650002,16.24650002,70990000,0.005819524,32.61392828
610,2014/11/19,16.36249924,16.42000008,16.20100021,16.32699966,16.32699966,65632000,0.004954892,30.57555776
611,2014/11/20,16.20000076,16.63349915,16.16650009,16.52700043,16.52700043,68734000,0.012249695,30.57555776
612,2014/11/21,16.77099991,16.91650009,16.57349968,16.63150024,16.63150024,89332000,0.006322975,30.57555776
613,2014/11/24,16.73900032,16.86949921,16.68000031,16.78199959,16.78199959,55084000,0.009049054,26.49881673
614,2014/11/25,16.76350021,16.81649971,16.56399918,16.75200081,16.75200081,51300000,-0.001787557,30.57555776
615,2014/11/26,16.68899918,16.73250008,16.58749962,16.67849922,16.67849922,39672000,-0.00438763,28.53718725
616,2014/11/28,16.80150032,17.06299973,16.80150032,16.93199921,16.93199921,61036000,0.015199208,20.38370518
617,2014/12/1,16.90600014,17.03199959,16.29649925,16.29999924,16.29999924,98898000,-0.037325774,36.69066932
618,2014/12/2,16.375,16.39649963,16.16250038,16.31550026,16.31550026,55806000,0.000950983,38.72903983
619,2014/12/3,16.28650093,16.33849907,15.71800041,15.82499981,15.82499981,113620000,-0.030063464,40.76741035
620,2014/12/4,15.77649975,15.92949963,15.67350006,15.8465004,15.8465004,65806000,0.001358647,34.6522988
621,2014/12/5,15.84000015,15.8465004,15.54199982,15.63150024,15.63150024,65304000,-0.013567674,26.49881673
622,2014/12/8,15.57849979,15.82800007,15.24100018,15.33199978,15.33199978,72784000,-0.019160059,32.61392828
623,2014/12/9,15.14949989,15.68200016,15.05700016,15.625,15.625,80990000,0.019110372,28.53718725
624,2014/12/10,15.60000038,15.65950012,15.23400021,15.29199982,15.29199982,64918000,-0.021312012,36.69066932
625,2014/12/11,15.39449978,15.63199997,15.30049992,15.36800003,15.36800003,65258000,0.004969933,26.49881673
626,2014/12/12,15.19950008,15.53199959,15.1505003,15.36600018,15.36600018,63070000,-0.000130131,24.46044621
627,2014/12/15,15.44349957,15.54300022,15.10750008,15.30350018,15.30350018,76832000,-0.004067422,24.46044621
628,2014/12/16,15.21749973,15.2244997,14.75049973,14.75300026,14.75300026,130026000,-0.035972157,30.57555776
629,2014/12/17,14.81849957,14.98349953,14.65149975,14.94400024,14.94400024,88670000,0.012946518,26.49881673
630,2014/12/18,15.20049953,15.22500038,14.66250038,14.88650036,14.88650036,154762000,-0.00384769,34.6522988
631,2014/12/19,14.84549999,15.07699966,14.77600002,14.99499989,14.99499989,174182000,0.007288451,24.46044621
632,2014/12/22,15.09700012,15.36800003,15.09700012,15.32699966,15.32699966,80076000,0.022140699,22.42207569
633,2014/12/23,15.34899998,15.37450027,15.16250038,15.31449986,15.31449986,54274000,-0.000815542,28.53718725
634,2014/12/24,15.31900024,15.35000038,15.14400005,15.15149975,15.15149975,30276000,-0.010643515,22.42207569
635,2014/12/26,15.25,15.53899956,15.19050026,15.4545002,15.4545002,57876000,0.01999805,20.38370518
636,2014/12/29,15.39249992,15.71350002,15.32900047,15.60200024,15.60200024,60180000,0.009544148,24.46044621
637,2014/12/30,15.49549961,15.69699955,15.46700001,15.51500034,15.51500034,41860000,-0.005576201,22.42207569
638,2014/12/31,15.57750034,15.64900017,15.50049973,15.51749992,15.51749992,40960000,0.000161107,20.38370518
639,2015/1/2,15.62899971,15.73750019,15.34799957,15.42599964,15.42599964,55664000,-0.005896587,24.46044621
640,2015/1/5,15.35050011,15.41899967,15.04249954,15.10949993,15.10949993,55484000,-0.02051729,24.46044621
641,2015/1/6,15.11200047,15.14999962,14.61900043,14.76449966,14.76449966,70380000,-0.022833335,24.46044621
642,2015/1/7,14.875,15.06400013,14.76650047,14.92099953,14.92099953,52806000,0.01059974,29.35253545
643,2015/1/8,15.01599979,15.15699959,14.80550003,15.02299976,15.02299976,61768000,0.006836019,22.8297498
644,2015/1/9,15.07400036,15.14350033,14.83399963,14.8465004,14.8465004,51848000,-0.01174861,21.19905338
645,2015/1/12,14.87800026,14.92549992,14.46399975,14.57050037,14.57050037,68428000,-0.018590241,16.30696414
646,2015/1/13,14.8739996,15.07499981,14.66149998,14.73700047,14.73700047,82728000,0.011427205,21.19905338
647,2015/1/14,14.5965004,14.7954998,14.32499981,14.66349983,14.66349983,110774000,-0.004987489,24.46044621
648,2015/1/15,14.69999981,14.80000019,14.3409996,14.34749985,14.34749985,88384000,-0.021550107,26.09114263
649,2015/1/16,14.31400013,14.53950024,14.26249981,14.5369997,14.5369997,69564000,0.013207866,27.72183904
650,2015/1/20,14.62950039,14.66800022,14.31949997,14.47200012,14.47200012,61502000,-0.00447132,24.46044621
651,2015/1/21,14.48200035,15.30000019,14.36299992,14.86250019,14.86250019,201302000,0.026983144,27.72183904
652,2015/1/22,15,15.61250019,15,15.51599979,15.51599979,107252000,0.043969695,34.2446247
653,2015/1/23,15.40400028,15.8465004,15.38599968,15.61950016,15.61950016,89928000,0.006670557,35.87532111
654,2015/1/26,15.5909996,15.64999962,15.3760004,15.4829998,15.4829998,63394000,-0.008739099,22.8297498
655,2015/1/27,15.31499958,15.51200008,15.13150024,15.33749962,15.33749962,58406000,-0.009397416,34.2446247
656,2015/1/28,15.49050045,15.57549953,15.18999958,15.19550037,15.19550037,61276000,-0.009258305,34.2446247
657,2015/1/29,15.23649979,15.64000034,14.96650028,15.58899975,15.58899975,173132000,0.025895783,97.84178484
658,2015/1/30,17.31599998,17.97500038,17.03700066,17.72649956,17.72649956,477122000,0.137115905,163.0696414
659,2015/2/2,17.50250053,18.25,17.50049973,18.2234993,18.2234993,204638000,0.028037106,52.18228525
660,2015/2/3,18.01449966,18.39100075,18.01049995,18.17749977,18.17749977,124252000,-0.002524187,52.18228525
661,2015/2/4,17.91900063,18.375,17.91150093,18.23749924,18.23749924,83398000,0.003300755,40.76741035
662,2015/2/5,18.29999924,18.94000053,18.29500008,18.69449997,18.69449997,144952000,0.0250583,53.81298166
663,2015/2/6,18.74349976,18.79949951,18.55050087,18.7140007,18.7140007,77848000,0.001043127,40.76741035
664,2015/2/9,18.54999924,18.72050095,18.36000061,18.52799988,18.52799988,54492000,-0.009939127,29.35253545
665,2015/2/10,18.55949974,18.71500015,18.42550087,18.64999962,18.64999962,45744000,0.006584615,27.72183904
666,2015/2/11,18.56150055,18.85499954,18.55500031,18.75699997,18.75699997,55730000,0.005737284,27.72183904
667,2015/2/12,18.75499916,18.92550087,18.65749931,18.85849953,18.85849953,55822000,0.00541129,35.87532111
668,2015/2/13,18.9204998,19.14999962,18.85050011,19.09149933,19.09149933,69502000,0.012355161,32.61392828
669,2015/2/17,18.88599968,18.99950027,18.63349915,18.77149963,18.77149963,73464000,-0.016761371,32.61392828
670,2015/2/18,18.68899918,18.83699989,18.64249992,18.6685009,18.6685009,53012000,-0.005486974,32.61392828
671,2015/2/19,18.67449951,19.09399986,18.67149925,18.95000076,18.95000076,59076000,0.015078868,29.35253545
672,2015/2/20,18.93099976,19.18499947,18.79199982,19.18300056,19.18300056,65160000,0.012295504,26.09114263
673,2015/2/23,19.17200089,19.22699928,18.89999962,19.00699997,19.00699997,43540000,-0.009174821,26.09114263
674,2015/2/24,18.93250084,19.02400017,18.80800056,18.92950058,18.92950058,38416000,-0.004077413,27.72183904
675,2015/2/25,18.8635006,19.39249992,18.82699966,19.26849937,19.26849937,63490000,0.017908491,27.72183904
676,2015/2/26,19.20350075,19.46850014,19.16399956,19.23999977,19.23999977,53742000,-0.001479077,30.98323187
677,2015/2/27,19.20000076,19.29949951,18.98950005,19.00799942,19.00799942,50646000,-0.01205823,22.8297498
678,2015/3/2,19.04249954,19.29500008,18.97400093,19.28300095,19.28300095,42784000,0.014467673,21.19905338
679,2015/3/3,19.19750023,19.30500031,19.07999992,19.23049927,19.23049927,38930000,-0.002722692,22.8297498
680,2015/3/4,19.28549957,19.39500046,19.10950089,19.13599968,19.13599968,45182000,-0.004914048,22.8297498
681,2015/3/5,19.28050041,19.42099953,19.19449997,19.39150047,19.39150047,53870000,0.013351839,19.56835697
682,2015/3/6,19.27599907,19.35000038,18.94400024,19.00449944,19.00449944,52540000,-0.019957251,29.35253545
683,2015/3/9,18.92000008,18.96649933,18.76399994,18.9279995,18.9279995,46228000,-0.004025359,19.56835697
684,2015/3/10,18.87249947,18.88850021,18.45899963,18.47550011,18.47550011,62420000,-0.02390635,22.8297498
685,2015/3/11,18.53050041,18.66749954,18.31299973,18.31850052,18.31850052,49902000,-0.008497718,24.46044621
686,2015/3/12,18.44099998,18.77499962,18.37599945,18.71199989,18.71199989,56200000,0.021480982,19.56835697
687,2015/3/13,18.57600021,18.69949913,18.33399963,18.52899933,18.52899933,52234000,-0.009779851,19.56835697
688,2015/3/16,18.5189991,18.6970005,18.33600044,18.66749954,18.66749954,47082000,0.007474781,21.19905338
689,2015/3/17,18.55550003,18.72500038,18.48200035,18.59600067,18.59600067,40740000,-0.003830126,16.30696414
690,2015/3/18,18.49850082,18.79949951,18.33499908,18.75699997,18.75699997,53082000,0.008657738,22.8297498
691,2015/3/19,18.69350052,18.85549927,18.60950089,18.66200066,18.66200066,38314000,-0.005064739,19.56835697
692,2015/3/20,18.81450081,18.96850014,18.79599953,18.92449951,18.92449951,75272000,0.014065955,17.93766055
693,2015/3/23,18.9034996,19.08849907,18.74699974,18.75550079,18.75550079,44786000,-0.008930155,21.19905338
694,2015/3/24,18.69949913,18.76199913,18.6135006,18.7045002,18.7045002,44564000,-0.002719234,21.19905338
695,2015/3/25,18.75849915,19.02499962,18.51449966,18.54800034,18.54800034,68590000,-0.008366963,9.784178484
696,2015/3/26,18.47949982,18.56999969,18.28249931,18.36750031,18.36750031,58600000,-0.009731509,17.93766055
697,2015/3/27,18.35549927,18.65850067,18.32850075,18.52799988,18.52799988,52196000,0.008738237,14.67626773
698,2015/3/30,18.59350014,18.80599976,18.57749939,18.72949982,18.72949982,36418000,0.010875429,14.67626773
699,2015/3/31,18.66200066,18.88500023,18.57550049,18.60499954,18.60499954,50122000,-0.006647282,24.46044621
700,2015/4/1,18.60499954,18.65800095,18.41699982,18.51300049,18.51300049,49162000,-0.004944857,17.93766055
701,2015/4/2,18.52499962,18.66399956,18.45000076,18.61249924,18.61249924,37506000,0.005374534,14.35012844
702,2015/4/6,18.50499916,19.01000023,18.46800041,18.85199928,18.85199928,61014000,0.012867699,14.35012844
703,2015/4/7,18.80750084,18.96549988,18.70149994,18.72050095,18.72050095,39098000,-0.006975299,19.73142661
704,2015/4/8,18.7329998,19.07900047,18.73250008,19.05999947,19.05999947,52728000,0.018135119,19.73142661
705,2015/4/9,19.03300095,19.22100067,18.94000053,19.17700005,19.17700005,47846000,0.006138541,14.35012844
706,2015/4/10,19.21549988,19.3560009,19.06599998,19.13249969,19.13249969,51470000,-0.002320506,17.93766055
707,2015/4/13,19.17650032,19.26399994,19.00699997,19.11800003,19.11800003,37890000,-0.000757855,17.93766055
708,2015/4/14,19.17550087,19.39049911,19.06049919,19.25550079,19.25550079,51672000,0.007192215,17.93766055
709,2015/4/15,19.23250008,19.28899956,19.08200073,19.17250061,19.17250061,38664000,-0.004310466,19.73142661
710,2015/4/16,19.18449974,19.37249947,19.17749977,19.30200005,19.30200005,41608000,0.006754436,25.11272478
711,2015/4/17,19.13150024,19.1779995,18.71999931,18.77799988,18.77799988,76794000,-0.027147454,21.52519267
712,2015/4/20,18.92749977,19.59700012,18.85000038,19.47550011,19.47550011,100322000,0.037144543,26.90649083
713,2015/4/21,19.56550026,19.72999954,19.34000015,19.55900002,19.55900002,92870000,0.004287433,30.49402294
714,2015/4/22,19.59550095,19.7140007,19.39999962,19.48999977,19.48999977,69494000,-0.0035278,30.49402294
715,2015/4/23,19.51049995,19.59399986,19.30750084,19.49950027,19.49950027,159600000,0.000487455,95.06960094
716,2015/4/24,21.95000076,22.63249969,21.95000076,22.25499916,22.25499916,343538000,0.141311257,179.3766055
717,2015/4/27,22.19300079,22.34950066,21.87050056,21.9279995,21.9279995,108618000,-0.014693313,55.60674772
718,2015/4/28,21.92550087,21.95000076,21.40200043,21.46549988,21.46549988,82810000,-0.021091738,52.01921561
719,2015/4/29,21.33749962,21.71199989,21.30150032,21.46850014,21.46850014,72434000,0.000139771,39.46285322
720,2015/4/30,21.35549927,21.58749962,20.96199989,21.0890007,21.0890007,72958000,-0.017677035,32.287789
721,2015/5/1,21.19099998,21.28199959,20.79999924,21.14349937,21.14349937,71316000,0.002584223,35.87532111
722,2015/5/4,21.23999977,21.4885006,21.12100029,21.15200043,21.15200043,45408000,0.000402065,25.11272478
723,2015/5/5,21.14249992,21.37549973,21.0510006,21.05949974,21.05949974,57128000,-0.004373141,26.90649083
724,2015/5/6,21.07150078,21.13599968,20.72750092,20.95499992,20.95499992,51050000,-0.004962122,25.11272478
725,2015/5/7,21.20750046,21.42499924,21.14249992,21.34399986,21.34399986,55322000,0.018563586,21.52519267
726,2015/5/8,21.53750038,21.76000023,21.50849915,21.68449974,21.68449974,58176000,0.015952955,26.90649083
727,2015/5/11,21.62549973,21.95000076,21.56850052,21.64249992,21.64249992,47874000,-0.001936859,17.93766055
728,2015/5/12,21.55400085,21.66250038,21.33550072,21.5510006,21.5510006,38956000,-0.004227762,21.52519267
729,2015/5/13,21.49900055,21.67650032,21.29000092,21.34350014,21.34350014,39926000,-0.009628344,21.52519267
730,2015/5/14,21.47249985,21.64999962,21.35050011,21.61400032,21.61400032,37770000,0.012673656,17.93766055
731,2015/5/15,21.39999962,21.52000046,21.21500015,21.29999924,21.29999924,84806000,-0.014527671,28.70025689
732,2015/5/18,21.29999924,21.3635006,21.07299995,21.26199913,21.26199913,47804000,-0.001784043,17.93766055
733,2015/5/19,21.24349976,21.41200066,21.03149986,21.08550072,21.08550072,49284000,-0.00830112,30.49402294
734,2015/5/20,21.03000069,21.35499954,20.91799927,21.19300079,21.19300079,43924000,0.005098294,23.31895872
735,2015/5/21,21.39999962,21.84499931,21.39999962,21.5814991,21.5814991,82428000,0.018331444,21.52519267
736,2015/5/22,21.57749939,21.62199974,21.38050079,21.38150024,21.38150024,40412000,-0.009267144,25.11272478
737,2015/5/26,21.30999947,21.35000038,21.10000038,21.27350044,21.27350044,44884000,-0.005051086,23.31895872
738,2015/5/27,21.37249947,21.59250069,21.25049973,21.57099915,21.57099915,44622000,0.013984473,19.73142661
739,2015/5/28,21.48550034,21.56749916,21.27350044,21.32850075,21.32850075,38248000,-0.011241871,21.52519267
740,2015/5/29,21.36149979,21.625,21.36149979,21.46150017,21.46150017,60322000,0.00623576,21.52519267
741,2015/6/1,21.52000046,21.65800095,21.30999947,21.54599953,21.54599953,45066000,0.003937253,19.73142661
742,2015/6/2,21.50349998,21.66150093,21.3125,21.54949951,21.54949951,33378000,0.000162442,21.52519267
743,2015/6/3,21.71999931,21.91950035,21.63750076,21.8295002,21.8295002,54558000,0.012993373,23.31895872
744,2015/6/4,21.71999931,21.83799934,21.46299934,21.53899956,21.53899956,50216000,-0.013307709,21.52519267
745,2015/6/5,21.4829998,21.54000092,21.32500076,21.34749985,21.34749985,38158000,-0.008890836,19.73142661
746,2015/6/8,21.28100014,21.34000015,21.07150078,21.17499924,21.17499924,43450000,-0.0080806,16.1438945
747,2015/6/9,21.14800072,21.37450027,20.95700073,21.27400017,21.27400017,45774000,0.004675369,16.1438945
748,2015/6/10,21.32299995,21.61000061,21.28300095,21.53849983,21.53849983,43446000,0.012433001,12.55636239
749,2015/6/11,21.61450005,21.94449997,21.57349968,21.64850044,21.64850044,58450000,0.005107162,19.73142661
750,2015/6/12,21.5625,21.61800003,21.41300011,21.49600029,21.49600029,41088000,-0.007044375,16.1438945
751,2015/6/15,21.38299942,21.40250015,21.13199997,21.18350029,21.18350029,41020000,-0.014537588,16.1438945
752,2015/6/16,21.20750046,21.39850044,21.13349915,21.36300087,21.36300087,45928000,0.008473603,23.31895872
753,2015/6/17,21.41799927,21.56749916,21.23749924,21.39049911,21.39049911,43718000,0.00128719,17.93766055
754,2015/6/18,21.51499939,21.98649979,21.47050095,21.96949959,21.96949959,67568000,0.027068114,14.35012844
755,2015/6/19,22.01300049,22.24950027,21.66200066,21.74600029,21.74600029,89902000,-0.010173163,16.1438945
756,2015/6/22,21.85000038,21.96199989,21.70899963,21.81450081,21.81450081,36472000,0.003150028,16.1438945
757,2015/6/23,21.77949905,22.35199928,21.68449974,22.29949951,22.29949951,64900000,0.022232858,19.73142661
758,2015/6/24,22.24850082,22.32349968,22.0114994,22.04199982,22.04199982,52416000,-0.011547331,19.73142661
759,2015/6/25,21.9034996,22.17350006,21.81949997,22.00499916,22.00499916,44750000,-0.001678643,19.73142661
760,2015/6/26,22.08799934,22.17449951,21.75300026,21.90500069,21.90500069,52490000,-0.004544353,17.93766055
761,2015/6/29,21.74900055,21.85000038,21.45000076,21.49300003,21.49300003,55064000,-0.018808521,23.31895872
762,2015/6/30,21.70999908,21.7784996,21.52300072,21.7045002,21.7045002,51938000,0.009840421,17.93766055
763,2015/7/1,21.96750069,22,21.77899933,21.86949921,21.86949921,39742000,0.007602064,17.93766055
764,2015/7/2,21.85000038,21.90999985,21.67399979,21.88549995,21.88549995,26868000,0.000731647,17.93766055
765,2015/7/6,21.7614994,21.98649979,21.6760006,21.80200005,21.80200005,38064000,-0.003815307,20.92727065
766,2015/7/7,21.7840004,21.8864994,21.2784996,21.83600044,21.83600044,69084000,0.001559508,23.91688074
767,2015/7/8,21.71750069,21.79949951,21.44149971,21.48500061,21.48500061,47662000,-0.016074365,20.92727065
768,2015/7/9,21.74500084,21.93600082,21.70750046,21.71949959,21.71949959,45428000,0.010914544,23.91688074
769,2015/7/10,22.02449989,22.23600006,21.95000076,22.17550087,22.17550087,48020000,0.020995018,29.89610092
770,2015/7/13,22.41449928,22.89349937,22.37700081,22.7784996,22.7784996,79136000,0.027192113,32.88571102
771,2015/7/14,23.11599922,23.47999954,22.90800095,23.2784996,23.2784996,94724000,0.021950524,50.82337157
772,2015/7/15,23.15200043,23.23500061,23.01000023,23.05949974,23.05949974,59748000,-0.009407817,59.79220185
773,2015/7/16,23.27499962,23.79400063,23.23999977,23.77400017,23.77400017,81912000,0.030985079,56.80259176
774,2015/7/17,23.88500023,24.27099991,23.86249924,24.15049934,24.15049934,98644000,0.015836593,56.80259176
775,2015/7/20,24.62849998,24.65999985,24.27000046,24.40500069,24.40500069,95050000,0.01053814,41.85454129
776,2015/7/21,24.39500046,24.44400024,24.12750053,24.39999962,24.39999962,63636000,-0.00020492,44.84415139
777,2015/7/22,24.29949951,24.625,24.24500084,24.41349983,24.41349983,62298000,0.000553287,47.83376148
778,2015/7/23,24.58300018,24.58300018,23.78499985,24.10899925,24.10899925,187488000,-0.012472631,203.2934863
779,2015/7/24,28.94949913,29.0284996,26.46750069,26.47100067,26.47100067,438188000,0.097971774,298.9610092
780,2015/7/27,26.38750076,27.24749947,26.32999992,26.57049942,26.57049942,149820000,0.003758783,62.78181194
781,2015/7/28,26.79999924,26.81949997,26.15600014,26.30150032,26.30150032,105462000,-0.010123976,50.82337157
782,2015/7/29,26.54599953,26.64850044,26.25099945,26.45000076,26.45000076,75052000,0.005646083,50.82337157
783,2015/7/30,26.38249969,26.95999908,26.21450043,26.83799934,26.83799934,74862000,0.014669133,47.83376148
784,2015/7/31,26.9545002,27.1420002,26.72599983,26.80750084,26.80750084,60512000,-0.001136393,35.87532111
785,2015/8/3,26.87249947,27.02199936,26.46800041,26.75149918,26.75149918,60284000,-0.00208903,29.89610092
786,2015/8/4,26.48450089,26.84749985,26.45800018,26.59499931,26.59499931,58692000,-0.005850134,26.90649083
787,2015/8/5,26.94000053,26.95700073,26.70599937,26.85050011,26.85050011,57788000,0.009607099,29.89610092
788,2015/8/6,26.96500015,27.13699913,26.37599945,26.47299957,26.47299957,76410000,-0.014059348,26.90649083
789,2015/8/7,26.45800018,26.47299957,25.91049957,26.13100052,26.13100052,79384000,-0.012918787,26.90649083
790,2015/8/10,26.4260006,26.61400032,26.14999962,26.20000076,26.20000076,52318000,0.002640551,32.88571102
791,2015/8/11,26.18250084,26.4489994,26.10000038,26.37299919,26.37299919,53532000,0.006602993,32.88571102
792,2015/8/12,26.1875,26.375,25.65299988,26.2954998,26.2954998,79246000,-0.002938588,32.88571102
793,2015/8/13,26.36849976,26.7329998,26.27449989,26.4829998,26.4829998,57904000,0.007130498,29.89610092
794,2015/8/14,26.41250038,26.70549965,26.41250038,26.57600021,26.57600021,39896000,0.003511702,26.90649083
